external_mode,n_workers,seed,strategy,mean_barrier_ms,p95_barrier_ms,mean_decode_ms,mean_extra_compute,mean_rows_after_decode,decode_success_rate,mean_dispatch_ms,mean_cancel_ms,method,source,artifact,uses_first_decode_features,notes
network_stress,8,43,sailor_style_heterogeneity_aware,57.45133751770477,95.40358502417796,41.98472501593636,1.0,0.0,1.0,3.8382249913410624,15.35190000140569,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,43,guarded_system_portfolio,52.6967875048285,80.1528899406548,32.99567499198015,2.2289341517857144,1.5,1.0,3.8130875182104624,19.253787482739387,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,43,online_counter_guard_deadline_aware_sparse_flexible,45.500099993660086,73.5795049811713,29.56032501242585,2.3581426711309526,1.375,1.0,3.9296499890042123,14.577174966689137,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,8,53,original_sfcl_static,61.60591250227295,115.72232000180516,44.820262497523764,2.595865885416667,1.75,1.0,3.8412624999181624,14.942349967895938,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,53,rltune_style_selector,64.07213746570046,89.31467994698316,47.53906250698488,1.0,0.0,1.0,4.004450020147449,16.40473748557264,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,53,sailor_style_heterogeneity_aware,62.339337498997295,100.4490699560847,44.11068749323016,1.0,0.0,1.0,3.8146875012898254,18.0755749897798,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,53,guarded_system_portfolio,52.66802501864725,73.567999980878,37.77158752200189,2.070498511904762,1.75,1.0,4.027675007819138,14.134224998997462,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,53,online_counter_guard_deadline_aware_sparse_flexible,57.21728752541818,89.82438503298904,40.78312501951582,2.5560825892857144,2.25,1.0,4.878050021943575,14.713074997416651,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,8,7,original_sfcl_static,53.93228749744589,80.64974503358816,33.65216249949295,2.6543201264880953,1.125,1.0,3.91471250622995,19.131387496599885,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,7,rltune_style_selector,52.832237517577546,69.10957003710786,34.959162512677665,1.3709542410714286,0.375,1.0,3.9469875191570747,17.76461247936816,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,7,sailor_style_heterogeneity_aware,53.5163250024197,68.1276300339959,41.202837484888676,1.0,0.0,1.0,3.8342000043484874,12.202649988466849,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,7,guarded_system_portfolio,49.40548750164449,64.59540993091645,32.97616251802534,2.116303943452381,1.75,1.0,3.818975004833138,15.284274995792602,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,7,online_counter_guard_deadline_aware_sparse_flexible,44.52740000851912,57.40361501812,27.63593751296861,2.286597842261905,2.0,1.0,3.969812503782987,16.353375016478786,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
